Year,Month,Paper_Title,Paper_URL,Paper_Access_Type,Paper_Abstract,Author_Name,Author_Nationality,Author_Total_Papers,Author_Is_High_Producer
2019,3,Interaction Relationship Between Built-Up Land Expansion and Demographic-Social-Economic Urbanization in Shanghai-Hangzhou Bay Metropolitan Region of Eastern China,https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000003/art00017;jsessionid=bsppvri8co0a.x-ic-live-01,Subscribed content,"Employing coupling coordination degree model (CCDM), this research attempts to reveal the interaction relationships between built-up land expansion (BLE) and demographic-social-economic (DSE) urbaniza...","Zhang, Zhonghao",China,1,No
2019,3,Analysis and Correction of Digital Elevation Models for Plain Areas,https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000003/art00015;jsessionid=bsppvri8co0a.x-ic-live-01,Subscribed content,Water movement modeling in plain areas requires digital elevation models (DEMs) adequately representing the morphological and geomorphological land patterns including the presence of civil structures ...,"Zimmermann, Erik",Germany,1,No
2019,4,Vehicle Detection in Aerial Images,https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000004/art00014;jsessionid=2g8c3f7hcmqic.x-ic-live-02,Subscribed content,"The detection of vehicles in aerial images is widely applied in many applications. Comparing with object detection in the ground view images, vehicle detection in aerial images remains a challenging p...","Cao, Yanpeng",China,1,No
2019,4,Cloud Detection Method for High Resolution Remote Sensing Imagery Based on the Spectrum and Texture of Superpixels,https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000004/art00011;jsessionid=2g8c3f7hcmqic.x-ic-live-02,Open Access content,Image cloud detection is an important part of high spatial resolution remote sensing imagery (HSRI) information processing and analysis. The spectral threshold selection of image cloud detection and t...,"Dong, Zhipeng",China,3,Yes
2019,4,Active-Passive Spaceborne Data Fusion for Mapping Nearshore Bathymetry,https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000004/art00013;jsessionid=2g8c3f7hcmqic.x-ic-live-02,Subscribed content,"""In anticipation of the National Aeronautics and Space Administration (NASA) ICESat-2 mission, which will employ the Advanced Topographic Laser Altimeter System (ATLAS), a 532 nm photon-counting Light...","Forfinski-Sarkozi, Nicholas A.",Unknown,1,No
2019,4,A New Pseudorigorous Lidar System Calibration Strategy with Minimal Requirements and Higher Capability,https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000004/art00016;jsessionid=2g8c3f7hcmqic.x-ic-live-02,Subscribed content,"Most times, rigorous airborne Light Detection and Ranging (LiDAR) system calibration is not possible because the raw measurements are unavailable, and pseudorigorous approaches that synthesize the raw...","Habib, A.",Unknown,1,No
2019,4,Machine Learning-Based Ensemble Prediction of Water-quality Variables Using Feature-level and Decision-level Fusion with Proximal Remote Sensing,https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000004/art00012;jsessionid=2g8c3f7hcmqic.x-ic-live-02,Subscribed content,"The objectives of this study were to accurately model relationships between spectral reflectance and water-quality parameters, including blue-green algae phycocyanin, chlorophyll a, total suspended so...","Hasenmueller, Elizabeth A.",Japan,1,No
2019,4,Machine Learning-Based Ensemble Prediction of Water-quality Variables Using Feature-level and Decision-level Fusion with Proximal Remote Sensing,https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000004/art00012;jsessionid=2g8c3f7hcmqic.x-ic-live-02,Subscribed content,"The objectives of this study were to accurately model relationships between spectral reflectance and water-quality parameters, including blue-green algae phycocyanin, chlorophyll a, total suspended so...","Knouft, Jason H.",Unknown,1,No
2019,4,Cloud Detection Method for High Resolution Remote Sensing Imagery Based on the Spectrum and Texture of Superpixels,https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000004/art00011;jsessionid=2g8c3f7hcmqic.x-ic-live-02,Open Access content,Image cloud detection is an important part of high spatial resolution remote sensing imagery (HSRI) information processing and analysis. The spectral threshold selection of image cloud detection and t...,"Li, Deren",China,5,Yes
2019,4,Vehicle Detection in Aerial Images,https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000004/art00014;jsessionid=2g8c3f7hcmqic.x-ic-live-02,Subscribed content,"The detection of vehicles in aerial images is widely applied in many applications. Comparing with object detection in the ground view images, vehicle detection in aerial images remains a challenging p...","Li, Xinbo",China,1,No
2019,4,Vehicle Detection in Aerial Images,https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000004/art00014;jsessionid=2g8c3f7hcmqic.x-ic-live-02,Subscribed content,"The detection of vehicles in aerial images is widely applied in many applications. Comparing with object detection in the ground view images, vehicle detection in aerial images remains a challenging p...","Liao, Wentong",China,1,No
2019,4,Active-Passive Spaceborne Data Fusion for Mapping Nearshore Bathymetry,https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000004/art00013;jsessionid=2g8c3f7hcmqic.x-ic-live-02,Subscribed content,"""In anticipation of the National Aeronautics and Space Administration (NASA) ICESat-2 mission, which will employ the Advanced Topographic Laser Altimeter System (ATLAS), a 532 nm photon-counting Light...","Parrish, Christopher E.",USA,5,Yes
2019,4,Machine Learning-Based Ensemble Prediction of Water-quality Variables Using Feature-level and Decision-level Fusion with Proximal Remote Sensing,https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000004/art00012;jsessionid=2g8c3f7hcmqic.x-ic-live-02,Subscribed content,"The objectives of this study were to accurately model relationships between spectral reflectance and water-quality parameters, including blue-green algae phycocyanin, chlorophyll a, total suspended so...","Peterson, Kyle T.",Unknown,1,No
2019,4,A New Pseudorigorous Lidar System Calibration Strategy with Minimal Requirements and Higher Capability,https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000004/art00016;jsessionid=2g8c3f7hcmqic.x-ic-live-02,Subscribed content,"Most times, rigorous airborne Light Detection and Ranging (LiDAR) system calibration is not possible because the raw measurements are unavailable, and pseudorigorous approaches that synthesize the raw...","Ritelli, M.",Unknown,1,No
2019,4,Vehicle Detection in Aerial Images,https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000004/art00014;jsessionid=2g8c3f7hcmqic.x-ic-live-02,Subscribed content,"The detection of vehicles in aerial images is widely applied in many applications. Comparing with object detection in the ground view images, vehicle detection in aerial images remains a challenging p...","Rosenhahn, Bodo",Unknown,1,No
2019,4,Machine Learning-Based Ensemble Prediction of Water-quality Variables Using Feature-level and Decision-level Fusion with Proximal Remote Sensing,https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000004/art00012;jsessionid=2g8c3f7hcmqic.x-ic-live-02,Subscribed content,"The objectives of this study were to accurately model relationships between spectral reflectance and water-quality parameters, including blue-green algae phycocyanin, chlorophyll a, total suspended so...","Sagan, Vasit",Unknown,1,No
2019,4,Integrated Relative Orientation Based on Point and Line Features via Plücker Coordinates,https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000004/art00015;jsessionid=2g8c3f7hcmqic.x-ic-live-02,Subscribed content,"Relative orientation based on point and line features can significantly reduce the problems caused by single flight strip bending and strengthen geometric stability. Nevertheless, the dimensional diff...","Sheng, Qinghong",China,3,Yes
2019,4,Machine Learning-Based Ensemble Prediction of Water-quality Variables Using Feature-level and Decision-level Fusion with Proximal Remote Sensing,https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000004/art00012;jsessionid=2g8c3f7hcmqic.x-ic-live-02,Subscribed content,"The objectives of this study were to accurately model relationships between spectral reflectance and water-quality parameters, including blue-green algae phycocyanin, chlorophyll a, total suspended so...","Sidike, Paheding",Unknown,1,No
2019,4,Machine Learning-Based Ensemble Prediction of Water-quality Variables Using Feature-level and Decision-level Fusion with Proximal Remote Sensing,https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000004/art00012;jsessionid=2g8c3f7hcmqic.x-ic-live-02,Subscribed content,"The objectives of this study were to accurately model relationships between spectral reflectance and water-quality parameters, including blue-green algae phycocyanin, chlorophyll a, total suspended so...","Sloan, John J.",Unknown,1,No
2019,4,Cloud Detection Method for High Resolution Remote Sensing Imagery Based on the Spectrum and Texture of Superpixels,https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000004/art00011;jsessionid=2g8c3f7hcmqic.x-ic-live-02,Open Access content,Image cloud detection is an important part of high spatial resolution remote sensing imagery (HSRI) information processing and analysis. The spectral threshold selection of image cloud detection and t...,"Wang, Mi",China,4,Yes
2019,4,Cloud Detection Method for High Resolution Remote Sensing Imagery Based on the Spectrum and Texture of Superpixels,https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000004/art00011;jsessionid=2g8c3f7hcmqic.x-ic-live-02,Open Access content,Image cloud detection is an important part of high spatial resolution remote sensing imagery (HSRI) information processing and analysis. The spectral threshold selection of image cloud detection and t...,"Wang, Yanli",China,3,Yes
2019,4,Integrated Relative Orientation Based on Point and Line Features via Plücker Coordinates,https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000004/art00015;jsessionid=2g8c3f7hcmqic.x-ic-live-02,Subscribed content,"Relative orientation based on point and line features can significantly reduce the problems caused by single flight strip bending and strengthen geometric stability. Nevertheless, the dimensional diff...","Xiao, Hui",China,2,No
2019,4,Vehicle Detection in Aerial Images,https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000004/art00014;jsessionid=2g8c3f7hcmqic.x-ic-live-02,Subscribed content,"The detection of vehicles in aerial images is widely applied in many applications. Comparing with object detection in the ground view images, vehicle detection in aerial images remains a challenging p...","Yang, Michael Ying",China,2,No
2019,4,Integrated Relative Orientation Based on Point and Line Features via Plücker Coordinates,https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000004/art00015;jsessionid=2g8c3f7hcmqic.x-ic-live-02,Subscribed content,"Relative orientation based on point and line features can significantly reduce the problems caused by single flight strip bending and strengthen geometric stability. Nevertheless, the dimensional diff...","Yang, Rui",China,1,No
2019,4,Cloud Detection Method for High Resolution Remote Sensing Imagery Based on the Spectrum and Texture of Superpixels,https://www.ingentaconnect.com/contentone/asprs/pers/2019/00000085/00000004/art00011;jsessionid=2g8c3f7hcmqic.x-ic-live-02,Open Access content,Image cloud detection is an important part of high spatial resolution remote sensing imagery (HSRI) information processing and analysis. The spectral threshold selection of image cloud detection and t...,"Zhang, Zhiqi",China,1,No
